ID,Context_emotion,Human_response_emotion,FT_response_emotion,GPT_response_emotion,Human_response_emotion_similarity,FT_response_emotion_similarity,GPT_response_emotion_similarity
context_30,"{'anger': 0.025446496903896332, 'disgust': 0.07239893823862076, 'fear': 0.00366225210018456, 'joy': 0.05756354704499245, 'neutral': 0.6146416664123535, 'sadness': 0.16002479195594788, 'surprise': 0.06626229733228683}","{'anger': 0.0183634664863348, 'disgust': 0.028955712914466858, 'fear': 0.03275001049041748, 'joy': 0.0031696371734142303, 'neutral': 0.7191746234893799, 'sadness': 0.018064871430397034, 'surprise': 0.1795215755701065}","{'anger': 0.061353009194135666, 'disgust': 0.07025497406721115, 'fear': 0.13825714588165283, 'joy': 0.041171420365571976, 'neutral': 0.2710113525390625, 'sadness': 0.06576382368803024, 'surprise': 0.35218822956085205}","{'anger': 0.0746578499674797, 'disgust': 0.0545424148440361, 'fear': 0.0023447652347385883, 'joy': 0.038597673177719116, 'neutral': 0.7931312918663025, 'sadness': 0.033793818205595016, 'surprise': 0.0029321869369596243}",0.9581101859910055,0.6760245583259246,0.9699389892095921
context_31,"{'anger': 0.9421021938323975, 'disgust': 0.009968101046979427, 'fear': 0.0026879883371293545, 'joy': 0.0006358950049616396, 'neutral': 0.007380465976893902, 'sadness': 0.036214035004377365, 'surprise': 0.0010112838353961706}","{'anger': 0.007583884987980127, 'disgust': 0.0036506992764770985, 'fear': 0.5018664002418518, 'joy': 0.0034858915023505688, 'neutral': 0.017311889678239822, 'sadness': 0.002274086233228445, 'surprise': 0.46382710337638855}","{'anger': 0.2329084724187851, 'disgust': 0.014003410935401917, 'fear': 0.6025698184967041, 'joy': 0.002843746915459633, 'neutral': 0.04751390218734741, 'sadness': 0.09452924877405167, 'surprise': 0.005631419830024242}","{'anger': 0.01077673677355051, 'disgust': 0.0036860122345387936, 'fear': 0.5750306248664856, 'joy': 0.002245604991912842, 'neutral': 0.009795676916837692, 'sadness': 0.003221153514459729, 'surprise': 0.39524418115615845}",0.01429010322230262,0.36437215437149617,0.018729275973587423
context_32,"{'anger': 0.07288110256195068, 'disgust': 0.04636961594223976, 'fear': 0.009966475889086723, 'joy': 0.004838142544031143, 'neutral': 0.04694687947630882, 'sadness': 0.7980697751045227, 'surprise': 0.020927980542182922}","{'anger': 0.006001231726258993, 'disgust': 0.006974182091653347, 'fear': 0.07128019630908966, 'joy': 0.030046433210372925, 'neutral': 0.3706856369972229, 'sadness': 0.4764418601989746, 'surprise': 0.03857051581144333}","{'anger': 0.0079801045358181, 'disgust': 0.005957425106316805, 'fear': 0.22426946461200714, 'joy': 0.07143981009721756, 'neutral': 0.5238476991653442, 'sadness': 0.14708803594112396, 'surprise': 0.01941741071641445}","{'anger': 0.004709766246378422, 'disgust': 0.09586971253156662, 'fear': 0.13121938705444336, 'joy': 0.008052079007029533, 'neutral': 0.09350620210170746, 'sadness': 0.6502326726913452, 'surprise': 0.01641024276614189}",0.8154118176521156,0.305565286510202,0.9728177345503576
context_33,"{'anger': 0.014621307142078876, 'disgust': 0.013492407277226448, 'fear': 0.37684735655784607, 'joy': 0.002244051545858383, 'neutral': 0.013942817226052284, 'sadness': 0.0029431635048240423, 'surprise': 0.575908899307251}","{'anger': 0.03922968730330467, 'disgust': 0.4385546147823334, 'fear': 0.2708078920841217, 'joy': 0.0019632838666439056, 'neutral': 0.08287584036588669, 'sadness': 0.031118908897042274, 'surprise': 0.13544973731040955}","{'anger': 0.0018776198849081993, 'disgust': 0.0008348471019417048, 'fear': 0.975769579410553, 'joy': 0.002191585022956133, 'neutral': 0.010808773338794708, 'sadness': 0.0042265309020876884, 'surprise': 0.004291081335395575}","{'anger': 0.004727364517748356, 'disgust': 0.003711210796609521, 'fear': 0.8343693614006042, 'joy': 0.0020143070723861456, 'neutral': 0.012467692606151104, 'sadness': 0.0020436786580830812, 'surprise': 0.14066633582115173}",0.5034474063265321,0.5511356261412702,0.6790294313535689
context_34,"{'anger': 0.0018284384859725833, 'disgust': 0.0014091028133407235, 'fear': 0.9802975654602051, 'joy': 0.0016241390258073807, 'neutral': 0.007665567100048065, 'sadness': 0.002295408397912979, 'surprise': 0.00487983925268054}","{'anger': 0.009859485551714897, 'disgust': 0.007593953516334295, 'fear': 0.8159669041633606, 'joy': 0.004097407683730125, 'neutral': 0.13667400181293488, 'sadness': 0.016023052856326103, 'surprise': 0.009785248897969723}","{'anger': 0.006146016996353865, 'disgust': 0.001387785654515028, 'fear': 0.740382194519043, 'joy': 0.0026348731480538845, 'neutral': 0.005122195929288864, 'sadness': 0.0034757452085614204, 'surprise': 0.24085119366645813}","{'anger': 0.006889864802360535, 'disgust': 0.009044620208442211, 'fear': 0.7840937376022339, 'joy': 0.007073880638927221, 'neutral': 0.1705411672592163, 'sadness': 0.01832679472863674, 'surprise': 0.004029845353215933}",0.9872728784194233,0.9524588171492282,0.9784888264793543
context_35,"{'anger': 0.005828607827425003, 'disgust': 0.003468512324616313, 'fear': 0.8886863589286804, 'joy': 0.0041567860171198845, 'neutral': 0.03291375935077667, 'sadness': 0.05362166091799736, 'surprise': 0.01132427342236042}","{'anger': 0.008746164850890636, 'disgust': 0.0070161763578653336, 'fear': 0.0244315043091774, 'joy': 0.002770570572465658, 'neutral': 0.9411370754241943, 'sadness': 0.010292374528944492, 'surprise': 0.005606186576187611}","{'anger': 0.06843303889036179, 'disgust': 0.019460728392004967, 'fear': 0.3376760482788086, 'joy': 0.0033161405008286238, 'neutral': 0.48816871643066406, 'sadness': 0.012893910519778728, 'surprise': 0.0700514018535614}","{'anger': 0.004650884307920933, 'disgust': 0.011340954340994358, 'fear': 0.023502716794610023, 'joy': 0.01718549244105816, 'neutral': 0.9124575257301331, 'sadness': 0.025776296854019165, 'surprise': 0.0050861225463449955}",0.06363733746189193,0.5930111237276882,0.06450479622718519
context_36,"{'anger': 0.012404092587530613, 'disgust': 0.0019043567590415478, 'fear': 0.023113327100872993, 'joy': 0.0027522635646164417, 'neutral': 0.010092908516526222, 'sadness': 0.05922246351838112, 'surprise': 0.890510618686676}","{'anger': 0.5616079568862915, 'disgust': 0.16618742048740387, 'fear': 0.018582742661237717, 'joy': 0.0028691336046904325, 'neutral': 0.16499800980091095, 'sadness': 0.07283592969179153, 'surprise': 0.012918761931359768}","{'anger': 0.14313583076000214, 'disgust': 0.03806508705019951, 'fear': 0.22500841319561005, 'joy': 0.011242195963859558, 'neutral': 0.4383288621902466, 'sadness': 0.13375435769557953, 'surprise': 0.010465160943567753}","{'anger': 0.0025205020792782307, 'disgust': 0.007712210062891245, 'fear': 0.04668945446610451, 'joy': 0.005113639403134584, 'neutral': 0.037576351314783096, 'sadness': 0.8961751461029053, 'surprise': 0.004212719853967428}",0.04602625062331578,0.060530822088822656,0.07274214797755352
context_37,"{'anger': 0.014542640186846256, 'disgust': 0.019987216219305992, 'fear': 0.01636393927037716, 'joy': 0.01090684998780489, 'neutral': 0.7874222993850708, 'sadness': 0.05828008055686951, 'surprise': 0.09249697625637054}","{'anger': 0.026184653863310814, 'disgust': 0.006575773470103741, 'fear': 0.5690065622329712, 'joy': 0.027709348127245903, 'neutral': 0.343670129776001, 'sadness': 0.016381802037358284, 'surprise': 0.010471702553331852}","{'anger': 0.012874837964773178, 'disgust': 0.0069886124692857265, 'fear': 0.0038491806481033564, 'joy': 0.003722916590049863, 'neutral': 0.9644629955291748, 'sadness': 0.004620302934199572, 'surprise': 0.003481164574623108}","{'anger': 0.005995975807309151, 'disgust': 0.01141461730003357, 'fear': 0.0011367062106728554, 'joy': 0.45331090688705444, 'neutral': 0.5142465829849243, 'sadness': 0.007753425277769566, 'surprise': 0.0061417873948812485}",0.5333367949674189,0.9909020417994616,0.7537749706744364
context_38,"{'anger': 0.008267062716186047, 'disgust': 0.08406545221805573, 'fear': 0.013607724569737911, 'joy': 0.06333989650011063, 'neutral': 0.7240519523620605, 'sadness': 0.09550115466117859, 'surprise': 0.011166754178702831}","{'anger': 0.02432188391685486, 'disgust': 0.008771236054599285, 'fear': 0.2769329249858856, 'joy': 0.04373821243643761, 'neutral': 0.6066142320632935, 'sadness': 0.02917306311428547, 'surprise': 0.010448453947901726}","{'anger': 0.003929892089217901, 'disgust': 0.006525869015604258, 'fear': 0.09501132369041443, 'joy': 0.007146849762648344, 'neutral': 0.1481359899044037, 'sadness': 0.7000681757926941, 'surprise': 0.0391819104552269}","{'anger': 0.006970586255192757, 'disgust': 0.026575176045298576, 'fear': 0.0027609472163021564, 'joy': 0.26825276017189026, 'neutral': 0.6709259152412415, 'sadness': 0.018716849386692047, 'surprise': 0.005797769874334335}",0.9098158839056519,0.33144918096864195,0.9494851317232892
context_39,"{'anger': 0.08910899609327316, 'disgust': 0.1072448119521141, 'fear': 0.008464616723358631, 'joy': 0.0016869368264451623, 'neutral': 0.7479522228240967, 'sadness': 0.011405779980123043, 'surprise': 0.03413660451769829}","{'anger': 0.2086828649044037, 'disgust': 0.10279274731874466, 'fear': 0.00869080238044262, 'joy': 0.0026262702886015177, 'neutral': 0.648249089717865, 'sadness': 0.02604256570339203, 'surprise': 0.0029156480450183153}","{'anger': 0.019433412700891495, 'disgust': 0.00950502697378397, 'fear': 0.008124640211462975, 'joy': 0.014200244098901749, 'neutral': 0.935157299041748, 'sadness': 0.007462061941623688, 'surprise': 0.006117215845733881}","{'anger': 0.035098277032375336, 'disgust': 0.05172216519713402, 'fear': 0.012187209911644459, 'joy': 0.0027951819356530905, 'neutral': 0.8815063834190369, 'sadness': 0.015103730373084545, 'surprise': 0.0015871033538132906}",0.9807651059710131,0.9858403781118812,0.9925803137878993
context_40,"{'anger': 0.01378358993679285, 'disgust': 0.04582962766289711, 'fear': 0.004332758020609617, 'joy': 0.598122775554657, 'neutral': 0.13025353848934174, 'sadness': 0.19595927000045776, 'surprise': 0.01171848364174366}","{'anger': 0.05127188190817833, 'disgust': 0.06363604217767715, 'fear': 0.004163956269621849, 'joy': 0.045069027692079544, 'neutral': 0.807778537273407, 'sadness': 0.008122183382511139, 'surprise': 0.019958432763814926}","{'anger': 0.05145092308521271, 'disgust': 0.0172418300062418, 'fear': 0.00811009481549263, 'joy': 0.015827428549528122, 'neutral': 0.8801108002662659, 'sadness': 0.023011481389403343, 'surprise': 0.004247406031936407}","{'anger': 0.014017193578183651, 'disgust': 0.02856077067553997, 'fear': 0.0029119697865098715, 'joy': 0.03668838366866112, 'neutral': 0.9022811651229858, 'sadness': 0.014011368155479431, 'surprise': 0.0015291622839868069}",0.2624791162662885,0.22891959645920612,0.24675021520439167
context_41,"{'anger': 0.007434586063027382, 'disgust': 0.10554011911153793, 'fear': 0.018224120140075684, 'joy': 0.002390848007053137, 'neutral': 0.754287600517273, 'sadness': 0.0320296548306942, 'surprise': 0.08009312301874161}","{'anger': 0.030843527987599373, 'disgust': 0.032323356717824936, 'fear': 0.0903005450963974, 'joy': 0.00506561016663909, 'neutral': 0.8021727800369263, 'sadness': 0.02820473723113537, 'surprise': 0.011089389212429523}","{'anger': 0.023350363597273827, 'disgust': 0.005332744214683771, 'fear': 0.6152673363685608, 'joy': 0.012954650446772575, 'neutral': 0.24648542702198029, 'sadness': 0.044733677059412, 'surprise': 0.051875755190849304}","{'anger': 0.009893588721752167, 'disgust': 0.0418572761118412, 'fear': 0.1276857703924179, 'joy': 0.004688992165029049, 'neutral': 0.7692602276802063, 'sadness': 0.038883306086063385, 'surprise': 0.007730852346867323}",0.9867890884164588,0.3979475924424194,0.9822179560357114
context_42,"{'anger': 0.008807375095784664, 'disgust': 0.011643243953585625, 'fear': 0.8984752893447876, 'joy': 0.0020109866745769978, 'neutral': 0.04919876158237457, 'sadness': 0.024843936786055565, 'surprise': 0.005020377691835165}","{'anger': 0.0063913180492818356, 'disgust': 0.013647221960127354, 'fear': 0.02078375592827797, 'joy': 0.08567576110363007, 'neutral': 0.7475183606147766, 'sadness': 0.1179497167468071, 'surprise': 0.008033805526793003}","{'anger': 0.04688923805952072, 'disgust': 0.0045248279348015785, 'fear': 0.25900164246559143, 'joy': 0.15653949975967407, 'neutral': 0.45449298620224, 'sadness': 0.033982280641794205, 'surprise': 0.04456951469182968}","{'anger': 0.004846476949751377, 'disgust': 0.006451854947954416, 'fear': 0.8433018922805786, 'joy': 0.01492225844413042, 'neutral': 0.1204490065574646, 'sadness': 0.00693170353770256, 'surprise': 0.0030968475621193647}",0.08571513376640072,0.5179844329265523,0.9958755001631657
context_43,"{'anger': 0.013401644304394722, 'disgust': 0.016102783381938934, 'fear': 0.062421783804893494, 'joy': 0.001582146156579256, 'neutral': 0.039660945534706116, 'sadness': 0.8529566526412964, 'surprise': 0.013873944990336895}","{'anger': 0.015019525773823261, 'disgust': 0.01361839659512043, 'fear': 0.16218934953212738, 'joy': 0.022073619067668915, 'neutral': 0.7342218160629272, 'sadness': 0.046111274510622025, 'surprise': 0.006766028702259064}","{'anger': 0.024204978719353676, 'disgust': 0.03095908835530281, 'fear': 0.09411786496639252, 'joy': 0.067152239382267, 'neutral': 0.7360478043556213, 'sadness': 0.03471419960260391, 'surprise': 0.012803829275071621}","{'anger': 0.04125819727778435, 'disgust': 0.052711620926856995, 'fear': 0.09133817255496979, 'joy': 0.00384479109197855, 'neutral': 0.4982842206954956, 'sadness': 0.3086954355239868, 'surprise': 0.0038675344549119473}",0.12252375560274842,0.10281176698635652,0.5675590094522369
context_44,"{'anger': 0.7237007021903992, 'disgust': 0.08431906998157501, 'fear': 0.015060868114233017, 'joy': 0.0017666788771748543, 'neutral': 0.1471082866191864, 'sadness': 0.022777725011110306, 'surprise': 0.0052666435949504375}","{'anger': 0.020873427391052246, 'disgust': 0.010040612891316414, 'fear': 0.9154964685440063, 'joy': 0.0013903225772082806, 'neutral': 0.042088039219379425, 'sadness': 0.004196971654891968, 'surprise': 0.00591428903862834}","{'anger': 0.44008445739746094, 'disgust': 0.013711678795516491, 'fear': 0.012252825312316418, 'joy': 0.011136693879961967, 'neutral': 0.5098313689231873, 'sadness': 0.008716709911823273, 'surprise': 0.0042663272470235825}","{'anger': 0.0491197295486927, 'disgust': 0.03055042028427124, 'fear': 0.011614374816417694, 'joy': 0.009268343448638916, 'neutral': 0.8859862089157104, 'sadness': 0.012002858333289623, 'surprise': 0.001458012848161161}",0.052882096355366004,0.7881395414984534,0.25573632043230465
context_45,"{'anger': 0.03810463845729828, 'disgust': 0.1182166114449501, 'fear': 0.004474846180528402, 'joy': 0.031133286654949188, 'neutral': 0.2068527191877365, 'sadness': 0.5972018241882324, 'surprise': 0.004016110207885504}","{'anger': 0.17442911863327026, 'disgust': 0.015098681673407555, 'fear': 0.0015448168851435184, 'joy': 0.12497211992740631, 'neutral': 0.6467627286911011, 'sadness': 0.03209172561764717, 'surprise': 0.0051008788868784904}","{'anger': 0.8906348347663879, 'disgust': 0.0006044734618626535, 'fear': 0.0853956863284111, 'joy': 0.015352737158536911, 'neutral': 0.0011144805466756225, 'sadness': 0.005766317714005709, 'surprise': 0.0011314979055896401}","{'anger': 0.20234820246696472, 'disgust': 0.0884798914194107, 'fear': 0.02482074499130249, 'joy': 0.011153534054756165, 'neutral': 0.2732791602611542, 'sadness': 0.3976028859615326, 'surprise': 0.002315578982234001}",0.37563942325880295,0.06679714465683428,0.9123984262535285
context_46,"{'anger': 0.027504535391926765, 'disgust': 0.07379710674285889, 'fear': 0.012566369958221912, 'joy': 0.001654776162467897, 'neutral': 0.7172958254814148, 'sadness': 0.011741220951080322, 'surprise': 0.15544021129608154}","{'anger': 0.04949255287647247, 'disgust': 0.022561583667993546, 'fear': 0.007217827718704939, 'joy': 0.07933493703603745, 'neutral': 0.8337274789810181, 'sadness': 0.003917045425623655, 'surprise': 0.003748554503545165}","{'anger': 0.00870418082922697, 'disgust': 0.01974000409245491, 'fear': 0.8238148093223572, 'joy': 0.01133172120898962, 'neutral': 0.12176423519849777, 'sadness': 0.010083683766424656, 'surprise': 0.004561275243759155}","{'anger': 0.17453491687774658, 'disgust': 0.14514239132404327, 'fear': 0.011380897834897041, 'joy': 0.015475698746740818, 'neutral': 0.6435744762420654, 'sadness': 0.005009443499147892, 'surprise': 0.0048821475356817245}",0.9712695591634743,0.16293233040946542,0.9484686032715551
context_47,"{'anger': 0.10460719466209412, 'disgust': 0.017437707632780075, 'fear': 0.8495142459869385, 'joy': 0.0016254086513072252, 'neutral': 0.01539562176913023, 'sadness': 0.009475184604525566, 'surprise': 0.0019445710349828005}","{'anger': 0.5521434545516968, 'disgust': 0.16548782587051392, 'fear': 0.008770458400249481, 'joy': 0.009361990727484226, 'neutral': 0.25000739097595215, 'sadness': 0.012117238715291023, 'surprise': 0.0021115888375788927}","{'anger': 0.026037897914648056, 'disgust': 0.005260814446955919, 'fear': 0.002085346495732665, 'joy': 0.35355281829833984, 'neutral': 0.5790442824363708, 'sadness': 0.010829445905983448, 'surprise': 0.023189431056380272}","{'anger': 0.0350341834127903, 'disgust': 0.05155520141124725, 'fear': 0.009596951305866241, 'joy': 0.050851400941610336, 'neutral': 0.7807335257530212, 'sadness': 0.07004677504301071, 'surprise': 0.0021819239482283592}",0.13391755247332415,0.02444775392750098,0.03776937540440173
